,date,categoria_indice,indice,ponderador,indice_ajustado
102,2024-03-04,Pescados y mariscos,112.48545511416954,0.0099,1.1136060056302786
103,2024-03-04,Azucar/ dulces/ chocolate/golosinas/ etc.,37.932725656253474,0.0227,0.861072872396954
104,2024-03-04,limpieza,90.95782471097333,0.01970000000000022,1.7918691468061947
105,2024-03-04,Carnes y derivados,116.04589785529764,0.1781,20.66777440802851
106,2024-03-04,Aceites/ aderezos/ grasas y manteca,60.01093372713997,0.0097,0.5821060571532577
107,2024-03-04,sin TACC,85.80779618567384,0.0081,0.695043149103958
108,2024-03-04,Bebidas no alcoholicas,97.91980243510085,0.0555,5.434549035148097
109,2024-03-04,informatica,100.0,0.0203,2.03
110,2024-03-04,celulares y pequenos electrodomesticos,87.0457879372507,0.0338,2.942147632279073
111,2024-03-04,libreria,99.26766014797424,0.0162,1.6081360943971825
112,2024-03-04,Prendas de vestir,99.84399377139033,0.1273,12.710140407097988
113,2024-03-04,Verduras/ tuberculos y legumbres,100.47395390657701,0.0544,5.465783092517789
114,2024-03-04,Frutas,64.02032694231833,0.0251,1.6069102062521903
115,2024-03-04,Pan / pastas y cereales,95.79883139634487,0.0971,9.302066528585087
116,2024-03-04,Leche/ productos lacteos/ huevos y alimentos vegetales,103.858164287854,0.0748,7.7685906887314795
117,2024-03-04,Calzado,100.0,0.0466,4.66
118,2024-03-05,farmacia,43.96411092985318,0.0162,0.7122185970636215
119,2024-03-05,Alquileres,102.7367944654685,0.084,8.629890735099355
120,2024-03-05,Calzado,100.0,0.0466,4.66
121,2024-03-05,Frutas,78.64598308833173,0.0251,1.9740141755171265
122,2024-03-05,Electricidad,100.0,0.0212,2.12
123,2024-03-05,cuidado oral,111.63820366856419,0.0081,0.9042694497153698
124,2024-03-05,Otros alimentos,163.265306122449,0.0093,1.5183673469387755
125,2024-03-05,Pescados y mariscos,112.48545511416954,0.0099,1.1136060056302786
126,2024-03-05,Azucar/ dulces/ chocolate/golosinas/ etc.,37.932725656253474,0.0227,0.861072872396954
127,2024-03-05,limpieza,124.80946844926694,0.01970000000000022,2.4587465284505865
128,2024-03-05,Pan / pastas y cereales,96.8592198693465,0.0971,9.405030249313546
129,2024-03-05,Aceites/ aderezos/ grasas y manteca,89.71029912272802,0.0097,0.8701899014904618
130,2024-03-05,Carnes y derivados,115.18639198072533,0.1781,20.514696411767183
131,2024-03-05,sin TACC,101.03464465622567,0.0081,0.8183806217154278
132,2024-03-05,Bebidas no alcoholicas,79.33758340366988,0.0555,4.403235878903678
133,2024-03-05,informatica,104.0053388297217,0.0203,2.11130837824335
134,2024-03-05,celulares y pequenos electrodomesticos,93.57101324449356,0.0338,3.162700247663882
135,2024-03-05,libreria,111.97404644043117,0.0162,1.8139795523349849
136,2024-03-05,Prendas de vestir,98.76970241726698,0.1273,12.573383117718087
137,2024-03-05,Verduras/ tuberculos y legumbres,74.87667131206186,0.0544,4.073290919376165
138,2024-03-05,Bebidas alcoholicas y tabaco,104.10082530947354,0.0619,6.443841086656412
139,2024-03-05,Leche/ productos lacteos/ huevos y alimentos vegetales,106.65213455099116,0.0748,7.977579664414139
140,2024-03-06,Alquileres,102.7367944654685,0.084,8.629890735099355
141,2024-03-06,Electricidad,100.0,0.0212,2.12
142,2024-03-06,limpieza,158.29684169734549,0.01970000000000022,3.118447781437741
143,2024-03-06,Calzado,100.0,0.0466,4.66
144,2024-03-06,farmacia,91.28641342344442,0.0162,1.4788398974597994
145,2024-03-06,cuidado oral,112.53831557436868,0.0081,0.9115603561523863
146,2024-03-06,Otros alimentos,68.33333333333333,0.0093,0.6355
147,2024-03-06,Pescados y mariscos,80.61486214754905,0.0099,0.7980871352607356
148,2024-03-06,Azucar/ dulces/ chocolate/golosinas/ etc.,86.85522827240862,0.0227,1.9716136817836758
149,2024-03-06,Aceites/ aderezos/ grasas y manteca,81.65142723707328,0.0097,0.7920188441996108
150,2024-03-06,Bebidas alcoholicas y tabaco,124.1662104471011,0.0619,7.685888426675557
151,2024-03-06,sin TACC,101.03464465622567,0.0081,0.8183806217154278
152,2024-03-06,Bebidas no alcoholicas,93.82467358778896,0.0555,5.207269384122288
153,2024-03-06,Carnes y derivados,115.56318736827704,0.1781,20.581803670290142
154,2024-03-06,informatica,107.7610402231848,0.0203,2.1875491165306515
155,2024-03-06,Leche/ productos lacteos/ huevos y alimentos vegetales,114.24626957357373,0.0748,8.545620964103316
156,2024-03-06,Frutas,127.34265501825574,0.0251,3.1963006409582193
157,2024-03-06,Verduras/ tuberculos y legumbres,65.0980627087754,0.0544,3.5413346113573816
158,2024-03-06,Prendas de vestir,98.76970241726698,0.1273,12.573383117718087
159,2024-03-06,Pan / pastas y cereales,96.3849245315,0.0971,9.358976172008651
160,2024-03-06,libreria,111.97408717344966,0.0162,1.8139802122098845
161,2024-03-06,celulares y pequenos electrodomesticos,101.28027922189258,0.0338,3.423273437699969
162,2024-03-07,sin TACC,101.03464465622567,0.0081,0.8183806217154278
163,2024-03-07,farmacia,93.57384866357133,0.0162,1.5158963483498553
164,2024-03-07,Alquileres,99.23948264067651,0.084,8.336116541816828
165,2024-03-07,Azucar/ dulces/ chocolate/golosinas/ etc.,86.4519204131006,0.0227,1.9624585933773837
166,2024-03-07,limpieza,166.9120971387974,0.01970000000000022,3.288168313634346
167,2024-03-07,Carnes y derivados,118.79750052782205,0.1781,21.15783484400511
168,2024-03-07,Aceites/ aderezos/ grasas y manteca,99.22360550584138,0.0097,0.9624689734066614
169,2024-03-07,Bebidas alcoholicas y tabaco,126.6821498968082,0.0619,7.841625078612427
170,2024-03-07,Calzado,100.0,0.0466,4.66
171,2024-03-07,Bebidas no alcoholicas,101.04195617146505,0.0555,5.60782856751631
172,2024-03-07,Otros alimentos,165.07936507936512,0.0093,1.5352380952380955
173,2024-03-07,informatica,104.0053388297217,0.0203,2.11130837824335
174,2024-03-07,celulares y pequenos electrodomesticos,106.85026288199157,0.0338,3.611538885411315
175,2024-03-07,libreria,111.22652428905455,0.0162,1.8018696934826837
176,2024-03-07,Prendas de vestir,100.615416911513,0.1273,12.808342572835604
177,2024-03-07,Verduras/ tuberculos y legumbres,95.04269233197921,0.0544,5.1703224628596685
178,2024-03-07,Frutas,108.89947316821842,0.0251,2.7333767765222823
179,2024-03-07,Pan / pastas y cereales,98.42904419513843,0.0971,9.557460191347943
180,2024-03-07,cuidado oral,124.7492545405259,0.0081,1.0104689617782596
181,2024-03-07,Electricidad,100.0,0.0212,2.12
182,2024-03-07,Leche/ productos lacteos/ huevos y alimentos vegetales,108.14977704315734,0.0748,8.08960332282817
183,2024-03-07,Pescados y mariscos,98.80012511729745,0.0099,0.9781212386612449
184,2024-03-08,Alquileres,99.23948264067651,0.084,8.336116541816828
185,2024-03-08,Electricidad,100.0,0.0212,2.12
186,2024-03-08,Prendas de vestir,100.43994068161307,0.1273,12.786004448769344
187,2024-03-08,Pan / pastas y cereales,95.55732054889755,0.0971,9.278615825297953
188,2024-03-08,Calzado,100.0,0.0466,4.66
189,2024-03-08,farmacia,93.57384866357133,0.0162,1.5158963483498553
190,2024-03-08,cuidado oral,118.74341134303184,0.0081,0.9618216318785578
191,2024-03-08,Otros alimentos,125.27210884353741,0.0093,1.165030612244898
192,2024-03-08,Pescados y mariscos,94.29777916796998,0.0099,0.9335480137629029
193,2024-03-08,Azucar/ dulces/ chocolate/golosinas/ etc.,86.4519204131006,0.0227,1.9624585933773837
194,2024-03-08,limpieza,168.05313354431743,0.01970000000000022,3.3106467308230907
195,2024-03-08,Aceites/ aderezos/ grasas y manteca,90.20467106134866,0.0097,0.874985309295082
196,2024-03-08,Carnes y derivados,115.0574813495209,0.1781,20.491737428349673
197,2024-03-08,sin TACC,101.03464465622567,0.0081,0.8183806217154278
198,2024-03-08,Bebidas no alcoholicas,102.1500614127671,0.0555,5.669328408408574
