,date,indice_de_vida_adulta
0,2024-02-25,100.0
1,2024-02-26,104.36925311030613
2,2024-02-27,105.36203003398566
3,2024-02-28,106.8987247106802
4,2024-02-29,99.06203074944261
5,2024-03-01,100.69399824956365
6,2024-03-02,99.47398630118866
7,2024-03-03,99.8427217519667
8,2024-03-04,101.73775665029927
9,2024-03-05,102.48529318927288
10,2024-03-06,103.3711544892982
11,2024-03-07,101.46741752153652
12,2024-03-08,101.61504638927217
13,2024-03-09,98.47623756924978
14,2024-03-10,99.24707303964999
